GEOID,geometry,NAME,variable,value,moe,Year,short_label,SE,CoV
53033032102,"list(list(c(-121.93809, -121.938578, -121.940616, -121.943358, -121.957714, -121.968242, -121.970763, -121.97341, -121.977271, -121.979839, -121.988202, -121.990331, -121.996855, -122.004029, -122.008158, -122.013258, -122.015057, -122.017829, -122.02333, -122.02333, -122.02343, -122.02763, -122.02793, -122.026429, -122.029929, -122.029429, -122.026029, -122.023065, -122.021929, -122.026329, -122.032484, -122.034159, -122.034629, -122.033629, -122.033329, -122.034429, -122.033228, -122.031428, -122.028128, 
-122.027628, -122.026428, -122.026328, -122.025557, -122.025295, -122.023311, -122.021083, -122.015956, -122.004299, -122.003444, -122.000651, -121.999751, -122.000605, -122.000391, -121.99235, -121.991145, -121.991007, -121.990656, -121.983546, -121.97793, -121.977426, -121.975747, -121.975259, -121.968637, -121.964502, -121.962442, -121.960168, -121.958032, -121.952234, -121.950806, -121.950477, -121.947503, -121.943597, -121.936471, -121.932977, -121.926415, -121.922219, -121.915657, -121.911538, 
-121.90812, -121.897774, -121.894783, -121.891868, -121.887902, -121.884209, -121.883202, -121.89721, -121.902047, -121.904382, -121.911767, -121.924356, -121.932963, -121.933741, -121.93545, -121.93809, 47.525934, 47.526575, 47.529213, 47.531134, 47.532618, 47.535753, 47.535928, 47.535157, 47.5325, 47.531809, 47.531565, 47.531512, 47.532599, 47.535223, 47.53726, 47.5367, 47.535587, 47.533323, 47.531723, 47.530623, 47.530023, 47.526323, 47.525423, 47.520423, 47.519423, 47.518223, 47.515523, 47.508489, 
47.495823, 47.485523, 47.482128, 47.481199, 47.480023, 47.478123, 47.476223, 47.472923, 47.468523, 47.466423, 47.466123, 47.465023, 47.465323, 47.462823, 47.462323, 47.462153, 47.460894, 47.460383, 47.461657, 47.457194, 47.457247, 47.455752, 47.453821, 47.452227, 47.451891, 47.448435, 47.447459, 47.444628, 47.443476, 47.439028, 47.437006, 47.436716, 47.435541, 47.435648, 47.435824, 47.437929, 47.44018, 47.446947, 47.448954, 47.452982, 47.454504, 47.456459, 47.459948, 47.462467, 47.465503, 47.466228, 
47.465701, 47.466365, 47.470218, 47.47198, 47.472957, 47.474063, 47.475299, 47.477649, 47.485812, 47.504115, 47.508548, 47.507007, 47.507114, 47.508037, 47.512546, 47.517847, 47.52141, 47.521075, 47.522669, 47.525934)))","Census Tract 321.02, King County, Washington",B25064_001,648,1072,2009,Median Gross Rent,651.7297238094168,1.0057557466194704
53033032103,"list(list(c(-122.096677, -122.09007, -122.084538, -122.079151, -122.078431, -122.076831, -122.0711, -122.068431, -122.06443, -122.06363, -122.05773, -122.057584, -122.05753, -122.056791, -122.05633, -122.05263, -122.05133, -122.04853, -122.04103, -122.03663, -122.035073, -122.03483, -122.03303, -122.03303, -122.03083, -122.03063, -122.02793, -122.02763, -122.02343, -122.02333, -122.02333, -122.025894, -122.027732, -122.03423, -122.03643, -122.040339, -122.046671, -122.054046, -122.057527, -122.06811, 
-122.079123, -122.084431, -122.097285, -122.097396, -122.100249, -122.096677, 47.562654, 47.559402, 47.55672, 47.554516, 47.554222, 47.554022, 47.547608, 47.545422, 47.541522, 47.541322, 47.541223, 47.539278, 47.537923, 47.536501, 47.533323, 47.532123, 47.532623, 47.531623, 47.530123, 47.530023, 47.530024, 47.530023, 47.527323, 47.526323, 47.526323, 47.525423, 47.525423, 47.526323, 47.530023, 47.530623, 47.531723, 47.531854, 47.532537, 47.538623, 47.540123, 47.542063, 47.544951, 47.546023, 47.547007, 
47.55118, 47.555503, 47.557522, 47.564255, 47.564325, 47.564363, 47.562654)))","Census Tract 321.03, King County, Washington",B25064_001,1120,105,2009,Median Gross Rent,63.83546735073578,0.056995952991728376
53033032104,"list(list(c(-122.06363, -122.06443, -122.06343, -122.06303, -122.062479, -122.06193, -122.06533, -122.07053, -122.070457, -122.07043, -122.06963, -122.07013, -122.07703, -122.07853, -122.08693, -122.09063, -122.09503, -122.09673, -122.09783, -122.089933, -122.08883, -122.08003, -122.07433, -122.062875, -122.058814, -122.051617, -122.050429, -122.046902, -122.043927, -122.041729, -122.036729, -122.034604, -122.034159, -122.032484, -122.026329, -122.021929, -122.023065, -122.026029, -122.029429, -122.029929, 
-122.026429, -122.02793, -122.03063, -122.03083, -122.03303, -122.03303, -122.03483, -122.035073, -122.03663, -122.04103, -122.04853, -122.05133, -122.05263, -122.05633, -122.056791, -122.05753, -122.057584, -122.05773, -122.06363, 47.541322, 47.541522, 47.540122, 47.537422, 47.533807, 47.529623, 47.525623, 47.520823, 47.520385, 47.520223, 47.518823, 47.518123, 47.514123, 47.513023, 47.510123, 47.505723, 47.503322, 47.499623, 47.498723, 47.498041, 47.497523, 47.491023, 47.487623, 47.48224, 47.480946, 
47.480288, 47.480723, 47.480715, 47.479555, 47.479523, 47.479623, 47.480952, 47.481199, 47.482128, 47.485523, 47.495823, 47.508489, 47.515523, 47.518223, 47.519423, 47.520423, 47.525423, 47.525423, 47.526323, 47.526323, 47.527323, 47.530023, 47.530024, 47.530023, 47.530123, 47.531623, 47.532623, 47.532123, 47.533323, 47.536501, 47.537923, 47.539278, 47.541223, 47.541322)))","Census Tract 321.04, King County, Washington",B25064_001,1154,54,2009,Median Gross Rent,32.829668923235545,0.028448586588592326
53033032203,"list(list(c(-122.067888, -122.067748, -122.06804, -122.069158, -122.08177, -122.084132, -122.090232, -122.097432, -122.096932, -122.097232, -122.096432, -122.094732, -122.090248, -122.082331, -122.07655, -122.076881, -122.076369, -122.075231, -122.080931, -122.078132, -122.077432, -122.072831, -122.056931, -122.056931, -122.035531, -122.035531, -122.035531, -122.035704, -122.042957, -122.051632, -122.056532, -122.058632, -122.059432, -122.060332, -122.065939, -122.069432, -122.067888, 47.6188, 47.61648, 
47.615241, 47.61549, 47.617423, 47.608122, 47.602822, 47.595522, 47.591322, 47.587622, 47.584422, 47.582222, 47.578096, 47.574122, 47.577805, 47.579672, 47.579713, 47.580122, 47.582322, 47.585922, 47.588322, 47.588722, 47.588322, 47.591922, 47.591722, 47.605522, 47.608648, 47.616591, 47.614289, 47.615622, 47.617222, 47.619022, 47.619722, 47.620122, 47.621469, 47.622622, 47.6188)))","Census Tract 322.03, King County, Washington",B25064_001,1390,163,2009,Median Gross Rent,99.09696360161841,0.07129277956950965
53033032207,"list(list(c(-122.056931, -122.072831, -122.077432, -122.078132, -122.080931, -122.075231, -122.076369, -122.076881, -122.07655, -122.082331, -122.076992, -122.075148, -122.06671, -122.066526, -122.066033, -122.065675, -122.064231, -122.064131, -122.058231, -122.060131, -122.056931, -122.056931, -122.054441, -122.054245, -122.051431, -122.051331, -122.047698, -122.046831, -122.045031, -122.044831, -122.047031, -122.047031, -122.043876, -122.042831, -122.035431, -122.035331, -122.035506, -122.035512, 
-122.035531, -122.056931, -122.056931, 47.588322, 47.588722, 47.588322, 47.585922, 47.582322, 47.580122, 47.579713, 47.579672, 47.577805, 47.574122, 47.569799, 47.565612, 47.56976, 47.570159, 47.57091, 47.571155, 47.570222, 47.571322, 47.573222, 47.575222, 47.577322, 47.57768, 47.577392, 47.578137, 47.577822, 47.576522, 47.575769, 47.577622, 47.577822, 47.579822, 47.579922, 47.580622, 47.580912, 47.581022, 47.580922, 47.583122, 47.588311, 47.588533, 47.591722, 47.591922, 47.588322)))","Census Tract 322.07, King County, Washington",B25064_001,1595,431,2009,Median Gross Rent,262.0293945539726,0.16428175207145618
53033032208,"list(list(c(-122.035431, -122.042831, -122.043876, -122.047031, -122.047031, -122.044831, -122.045031, -122.046831, -122.047698, -122.051331, -122.051431, -122.054245, -122.054441, -122.056931, -122.056931, -122.060131, -122.058231, -122.064131, -122.064231, -122.065675, -122.066033, -122.066526, -122.06671, -122.075148, -122.074431, -122.075531, -122.075049, -122.071972, -122.068131, -122.068131, -122.068231, -122.06811, -122.057527, -122.054046, -122.046671, -122.040339, -122.03643, -122.03603, 
-122.03593, -122.037166, -122.02563, -122.02153, -122.02093, -122.024182, -122.025305, -122.025181, -122.02461, -122.021694, -122.021579, -122.022161, -122.027431, -122.035331, -122.035431, 47.580922, 47.581022, 47.580912, 47.580622, 47.579922, 47.579822, 47.577822, 47.577622, 47.575769, 47.576522, 47.577822, 47.578137, 47.577392, 47.57768, 47.577322, 47.575222, 47.573222, 47.571322, 47.570222, 47.571155, 47.57091, 47.570159, 47.56976, 47.565612, 47.562522, 47.559822, 47.55654, 47.556716, 47.555922, 
47.553322, 47.552222, 47.55118, 47.547007, 47.546023, 47.544951, 47.542063, 47.540123, 47.540823, 47.541223, 47.544083, 47.548923, 47.552723, 47.554323, 47.559058, 47.560534, 47.565978, 47.569117, 47.573265, 47.573967, 47.574709, 47.578422, 47.583122, 47.580922)))","Census Tract 322.08, King County, Washington",B25064_001,1480,98,2009,Median Gross Rent,59.5797695273534,0.04025660103199554
53033032209,"list(list(c(-122.01715, -122.019713, -122.02365, -122.02307, -122.035704, -122.035704, -122.035531, -122.035531, -122.035531, -122.035512, -122.035506, -122.025598, -122.014098, -122.014249, -122.014249, -122.011295, -122.004774, -121.997846, -121.996455, -121.994291, -121.992017, -121.988233, -121.985629, -121.983305, -121.982457, -121.976984, -121.971079, -121.953549, -121.953412, -121.953137, -121.956769, -121.959347, -121.96156, -121.961209, -121.959286, -121.957578, -121.957365, -121.957944, 
-121.960523, -121.964307, -121.966093, -121.970699, -121.975874, -121.982451, -121.98738, -121.993239, -121.997725, -121.999724, -122.003005, -122.010532, -122.012949, -122.014232, -122.014832, -122.014206, -122.014131, -122.014097, -122.013869, -122.014006, -122.01715, 47.61667, 47.614701, 47.615243, 47.6167, 47.616716, 47.616591, 47.608648, 47.605522, 47.591722, 47.588533, 47.588311, 47.588018, 47.587899, 47.58137, 47.579523, 47.579398, 47.579417, 47.578303, 47.578157, 47.577715, 47.576235, 47.575365, 
47.578684, 47.581057, 47.581644, 47.584011, 47.584298, 47.585306, 47.587626, 47.588167, 47.590578, 47.593355, 47.597224, 47.604182, 47.608256, 47.612421, 47.614229, 47.616534, 47.620539, 47.62243, 47.622773, 47.623404, 47.625856, 47.627122, 47.627786, 47.627649, 47.630716, 47.632547, 47.636087, 47.639622, 47.638229, 47.638022, 47.637022, 47.634813, 47.628522, 47.624643, 47.622354, 47.616914, 47.61667)))","Census Tract 322.09, King County, Washington",B25064_001,2001,0,2009,Median Gross Rent,0,0
53033032210,"list(list(c(-121.971079, -121.976984, -121.982457, -121.983305, -121.985629, -121.988233, -121.990095, -121.990308, -121.996656, -122.003532, -122.01048, -122.018653, -122.02093, -122.02153, -122.02563, -122.037166, -122.03593, -122.03603, -122.03643, -122.03423, -122.027732, -122.025894, -122.02333, -122.017829, -122.015057, -122.013258, -122.008158, -122.004029, -121.996855, -121.990331, -121.988202, -121.979839, -121.977271, -121.97341, -121.970763, -121.968242, -121.957714, -121.943358, -121.940616, 
-121.938578, -121.93809, -121.93545, -121.933741, -121.932963, -121.924356, -121.926768, -121.926707, -121.921442, -121.914468, -121.904519, -121.904731, -121.904962, -121.901132, -121.900125, -121.900979, -121.900979, -121.900827, -121.899972, -121.903254, -121.903391, -121.917124, -121.921824, -121.923869, -121.930858, -121.93478, -121.940837, -121.942974, -121.943187, -121.932079, -121.932064, -121.939632, -121.953137, -121.953412, -121.953549, -121.971079, 47.584298, 47.584011, 47.581644, 47.581057, 
47.578684, 47.575365, 47.57152, 47.569781, 47.567415, 47.563765, 47.560913, 47.556606, 47.554323, 47.552723, 47.548923, 47.544083, 47.541223, 47.540823, 47.540123, 47.538623, 47.532537, 47.531854, 47.531723, 47.533323, 47.535587, 47.5367, 47.53726, 47.535223, 47.532599, 47.531512, 47.531565, 47.531809, 47.5325, 47.535157, 47.535928, 47.535753, 47.532618, 47.531134, 47.529213, 47.526575, 47.525934, 47.522669, 47.521075, 47.52141, 47.517847, 47.520357, 47.52141, 47.529063, 47.532778, 47.542506, 47.543026, 
47.544291, 47.547159, 47.548846, 47.550814, 47.552576, 47.553446, 47.554209, 47.557451, 47.561213, 47.562121, 47.562784, 47.56489, 47.565134, 47.56769, 47.570025, 47.571474, 47.572832, 47.572779, 47.578196, 47.580767, 47.588167, 47.587626, 47.585306, 47.584298)))","Census Tract 322.10, King County, Washington",B25064_001,1437,83,2009,Median Gross Rent,50.46041704867686,0.035115112768738244
53033032211,"list(list(c(-122.025598, -122.035506, -122.035331, -122.027431, -122.022161, -122.021579, -122.021694, -122.02461, -122.025181, -122.019322, -122.017212, -122.01565, -122.014976, -122.01083, -122.008208, -121.99959, -121.998099, -121.997846, -122.004774, -122.011295, -122.014249, -122.014249, -122.014098, -122.025598, 47.588018, 47.588311, 47.583122, 47.578422, 47.574709, 47.573967, 47.573265, 47.569117, 47.565978, 47.566173, 47.56623, 47.569099, 47.572247, 47.574772, 47.575646, 47.574546, 47.575111, 
47.578303, 47.579417, 47.579398, 47.579523, 47.58137, 47.587899, 47.588018)))","Census Tract 322.11, King County, Washington",B25064_001,1441,99,2009,Median Gross Rent,60.18772635926517,0.041768026619892554
53033032212,"list(list(c(-121.992017, -121.994291, -121.996455, -121.997846, -121.998099, -121.99959, -122.008208, -122.01083, -122.014976, -122.01565, -122.017212, -122.019322, -122.025181, -122.025305, -122.024182, -122.02093, -122.018653, -122.01048, -122.003532, -121.996656, -121.990308, -121.990095, -121.988233, -121.992017, 47.576235, 47.577715, 47.578157, 47.578303, 47.575111, 47.574546, 47.575646, 47.574772, 47.572247, 47.569099, 47.56623, 47.566173, 47.565978, 47.560534, 47.559058, 47.554323, 47.556606, 
47.560913, 47.563765, 47.567415, 47.569781, 47.57152, 47.575365, 47.576235)))","Census Tract 322.12, King County, Washington",B25064_001,1560,320,2009,Median Gross Rent,194.5461862117662,0.12470909372549116
53033032307,"list(list(c(-122.0806, -122.082232, -122.083026, -122.091044, -122.093211, -122.094518, -122.095362, -122.100848, -122.101443, -122.102608, -122.1059, -122.107258, -122.107258, -122.105548, -122.103076, -122.100924, -122.110476, -122.111346, -122.108845, -122.10744, -122.108951, -122.11098, -122.114703, -122.114825, -122.103144, -122.09845, -122.09099, -122.08156, -122.079775, -122.079424, -122.079714, -122.081514, -122.080157, -122.079925, -122.078998, -122.0759, -122.071521, -122.069507, -122.066867, 
-122.065066, -122.063128, -122.06342, -122.063693, -122.074252, -122.074267, -122.076342, -122.0806, 47.775726, 47.775673, 47.775642, 47.775672, 47.775671, 47.77567, 47.77567, 47.775667, 47.775667, 47.775666, 47.775664, 47.775664, 47.774161, 47.771262, 47.763236, 47.76113, 47.761184, 47.76113, 47.755565, 47.748978, 47.750351, 47.744194, 47.743324, 47.735909, 47.735767, 47.735737, 47.735977, 47.736006, 47.736107, 47.738556, 47.739891, 47.747131, 47.753922, 47.754775, 47.754601, 47.754212, 47.752747, 
47.753136, 47.754448, 47.756462, 47.761345, 47.765726, 47.770401, 47.771149, 47.775734, 47.775765, 47.775726)))","Census Tract 323.07, King County, Washington",B25064_001,1300,911,2009,Median Gross Rent,553.8486738716219,0.4260374414397092
53033032309,"list(list(c(-122.150234, -122.148634, -122.141734, -122.138845, -122.135834, -122.134534, -122.133715, -122.127428, -122.126634, -122.11078, -122.107833, -122.109733, -122.107833, -122.108734, -122.113534, -122.114334, -122.114334, -122.119534, -122.119534, -122.121934, -122.122286, -122.123246, -122.127534, -122.130294, -122.132234, -122.132334, -122.132329, -122.132034, -122.133734, -122.142834, -122.153235, -122.150234, 47.690221, 47.688521, 47.681821, 47.678832, 47.674621, 47.673621, 47.672012, 
47.667504, 47.667521, 47.667565, 47.669621, 47.670221, 47.674621, 47.674621, 47.672521, 47.672921, 47.674721, 47.674821, 47.678321, 47.678321, 47.680672, 47.68179, 47.686521, 47.692855, 47.697821, 47.697921, 47.698004, 47.704021, 47.704021, 47.704321, 47.704321, 47.690221)))","Census Tract 323.09, King County, Washington",B25064_001,1318,114,2009,Median Gross Rent,69.30707883794172,0.052585037054584005
53033032311,"list(list(c(-122.074252, -122.063693, -122.06342, -122.063128, -122.065066, -122.066867, -122.069507, -122.071521, -122.0759, -122.078998, -122.079925, -122.080157, -122.081514, -122.079714, -122.079424, -122.074327, -122.073824, -122.070242, -122.066675, -122.067919, -122.056705, -122.048464, -122.034833, -122.034073, -122.027849, -122.018358, -122.011476, -122.013475, -122.014269, -122.011614, -122.008165, -122.003557, -122.004351, -122.000154, -122.001512, -122.010148, -122.014113, -122.023485, 
-122.036019, -122.045062, -122.053927, -122.054706, -122.067798, -122.074267, -122.074252, 47.771149, 47.770401, 47.765726, 47.761345, 47.756462, 47.754448, 47.753136, 47.752747, 47.754212, 47.754601, 47.754775, 47.753922, 47.747131, 47.739891, 47.738556, 47.734123, 47.737778, 47.740779, 47.740123, 47.736115, 47.732304, 47.73229, 47.732187, 47.732179, 47.732117, 47.732323, 47.732208, 47.733772, 47.737091, 47.740547, 47.743668, 47.748299, 47.755562, 47.765633, 47.775284, 47.775339, 47.775364, 47.775431, 
47.775707, 47.775564, 47.775429, 47.775429, 47.77562, 47.775734, 47.771149)))","Census Tract 323.11, King County, Washington",B25064_001,980,1173,2009,Median Gross Rent,713.1333638325054,0.7276871059515362
53033032312,"list(list(c(-122.073824, -122.074327, -122.079424, -122.079775, -122.080934, -122.081155, -122.087694, -122.088134, -122.088762, -122.089734, -122.089983, -122.093334, -122.093126, -122.092029, -122.091534, -122.090034, -122.087434, -122.078833, -122.070733, -122.062633, -122.060833, -122.056018, -122.049311, -122.044533, -122.042833, -122.017411, -122.01442, -122.004733, -122.003933, -122.00612, -122.007294, -122.008942, -122.009614, -122.011476, -122.018358, -122.027849, -122.034073, -122.034833, 
-122.048464, -122.056705, -122.067919, -122.066675, -122.070242, -122.073824, 47.737778, 47.734123, 47.738556, 47.736107, 47.733437, 47.732802, 47.718247, 47.717621, 47.715286, 47.707621, 47.707146, 47.703021, 47.69339, 47.690012, 47.690121, 47.688821, 47.689321, 47.687521, 47.688721, 47.688621, 47.689121, 47.691673, 47.693645, 47.695021, 47.695421, 47.702416, 47.701866, 47.702121, 47.704921, 47.708908, 47.712235, 47.72036, 47.728996, 47.732208, 47.732323, 47.732117, 47.732179, 47.732187, 47.73229, 
47.732304, 47.736115, 47.740123, 47.740779, 47.737778)))","Census Tract 323.12, King County, Washington",B25064_001,2001,0,2009,Median Gross Rent,0,0
