disasterNumber,declarationDate,incidentType,pwNumber,applicationTitle,applicantId,damageCategoryCode,dcc,damageCategory,projectSize,county,countyCode,state,stateCode,stateNumberCode,projectAmount,federalShareObligated,totalObligated,obligatedDate,hash,lastRefresh,id
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1035,NCBB030 - Donated Resources - Emergency Transportation,033-63000-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,2190.78,1643.09,1643.09,2009-09-22T19:50:52.000Z,14fcc1eb15eb9aa939063cc08a14c707c5c7df00,2021-07-14T16:38:54.811Z,5ee75c60556129600ddaf0ff
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1031,NBHC048 - Guardrail Repair - Division 2,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,1291.29,968.47,968.47,2009-09-08T20:28:05.000Z,bb0339ade0f812d6c7f45cfc326bef878c8f9b2d,2021-07-14T16:38:54.808Z,5ee75c60556129600ddaf100
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1036,NBHE051 - Gutters - Division 1 - Bog Facility,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,1586.02,1189.52,1189.52,2009-09-04T02:47:32.000Z,caa2d29acb7be51a5cc38fc06ca9af94bff6523e,2021-07-14T16:38:54.812Z,5ee75c60556129600ddaf101
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1038,NBHE055 - Burst Pipes - Countywide,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,2324.53,1743.4,1743.4,2009-09-04T02:47:32.000Z,2a6a3dd7032c2dc8892f1b5aa7cdb449526d85f5,2021-07-14T16:38:54.813Z,5ee75c60556129600ddaf102
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1039,SLPA017-Four Trees & One Fence Station,033-05210-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,5646.25,4234.69,4234.69,2009-09-08T20:28:05.000Z,026e9515c97b54b9422ab464c88b8fa14611c312,2021-07-14T16:38:54.813Z,5ee75c60556129600ddaf103
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1041,SLPA012-Debris Removal,033-37270-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,19360.42,14520.32,14520.32,2009-09-04T02:47:32.000Z,7fbae41fc41f79c784cf3640e1a2fe4209015444,2021-07-14T16:38:54.814Z,5ee75c60556129600ddaf105
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1043,SLPB013-48 Hr. Snow Removal,033-37270-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,12711.86,9533.9,9533.9,2009-09-04T02:47:32.000Z,436c94490d0d3cbb96983f99c60a9cd642b8a6db,2021-07-14T16:38:54.815Z,5ee75c60556129600ddaf107
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1078,SLHA042-Debris Removal,033-57745-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,7777.52,5833.14,5833.14,2009-09-15T18:20:36.000Z,3bb92cef62723cf9db215a74005533c664e7c268,2021-07-14T16:38:54.838Z,5ee75c61556129600ddaf129
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1082,SLHF046 - Electrical Power Restoration,033-63000-00,F - Public Utilities,F,Public Utilities,Large,King,33,Washington,WA,53,720604.78,540453.59,540453.59,2009-09-15T18:20:36.000Z,6881760dbfa684ad4e24bd0588e669aa5dbfbc72,2021-07-14T16:38:54.842Z,5ee75c61556129600ddaf12d
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1084,SLBH044 - 48 Hours Snow Removal,033-57745-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,54922.33,41191.75,41191.75,2009-10-05T21:07:12.000Z,2c5d4ad7161a5255a3586b016e35b85e247f3ee8,2021-07-14T16:38:54.846Z,5ee75c61556129600ddaf12f
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1085,SLHA043 - Debris Removal - Sand,033-57745-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,57745.55,43309.16,43309.16,2009-09-28T20:52:02.000Z,a5a62d6c3bc5d26ea25ceadb26c0f207eb5cd6d1,2021-07-14T16:38:54.848Z,5ee75c61556129600ddaf130
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1086,SLHB045 - Emergency Protective Measures - EOC,033-57745-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,3788.27,2841.2,2841.2,2009-09-21T20:22:43.000Z,ffd9f8f3f70481d7e79caef279027065db5599fb,2021-07-14T16:38:54.848Z,5ee75c61556129600ddaf131
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1087,NCBA031 - Debris Removal - Sand,033-63000-00,A - Debris Removal,A,Debris Removal,Large,King,33,Washington,WA,53,235058.4,176293.8,176293.8,2009-09-15T18:20:36.000Z,79dab65d8c2d5a4a78975bfb7130f2487e195f0f,2021-07-14T16:38:54.849Z,5ee75c61556129600ddaf132
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1089,NCBB043 - Emergency Protective Measures - Fire Depart.,033-63000-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,25962.19,19471.64,19471.64,2009-09-15T18:20:36.000Z,7a36ece327c785f1eb83766d9f7ff84e4093c767,2021-07-14T16:38:54.850Z,5ee75c61556129600ddaf134
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1091,NBHC049-Guardrail Repair-Division 4,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,9915.73,7436.8,7436.8,2009-10-27T22:56:23.000Z,152842436c226b7f7cfe0df3736861d21c0fb3a0,2021-07-14T16:38:54.852Z,5ee75c61556129600ddaf136
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1092,JRRB118 - 48 Hours Snow Removal,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,0,0,0,2009-10-20T00:05:04.000Z,2228f89b4af862db9b3792c4163d27fe87a3a03a,2021-07-14T16:38:54.852Z,5ee75c61556129600ddaf137
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1110,JRRA117-Debris Removal,033-17635-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,8199.01,6149.26,6149.26,2009-09-29T18:06:59.000Z,c21bb6b827c8c10ff9b380826878008de0159479,2021-07-14T16:38:54.864Z,5ee75c61556129600ddaf149
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1111,JRRB119-Emergency Protective Measures,033-35415-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,25336.29,19002.22,19002.22,2010-03-24T23:40:00.000Z,5bd64769cc4bbcb79492f07f5d9280d01d50c077,2021-07-14T16:38:54.865Z,5ee75c61556129600ddaf14a
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1112,NBHE053 - Front Gate - Division 4 - Renton Facility,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,7544.85,5658.64,5658.64,2009-10-20T21:17:37.000Z,8bee0581a78a0dc7fbb7e91fe685c84db3275c6a,2021-07-14T16:38:54.865Z,5ee75c61556129600ddaf14b
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1117,NBHE057 - Chains for Fire Engines,033-63000-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,64083.05,48062.29,48062.29,2009-10-20T21:17:37.000Z,83a57192b0a640e99a350057c18822619ba8db74,2021-07-14T16:38:54.869Z,5ee75c61556129600ddaf14f
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1131,JRRB122 - 48 Hours Snow Removal,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,8233.52,6175.14,6175.14,2009-10-20T00:05:04.000Z,2f42674f65a6ce67c09fb077110513ff889a7018,2021-07-14T16:38:54.878Z,5ee75c61556129600ddaf15d
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1134,NBHB056-Emergency Repairs - Utilities,033-63000-00,B - Protective Measures,B,Protective Measures,Large,King,33,Washington,WA,53,302264.9,226698.68,226698.68,2009-10-20T21:17:37.000Z,7199f3fa2a201c6e80e9236aafabe43d50f586df,2021-07-14T16:38:54.880Z,5ee75c61556129600ddaf160
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1138,JRRB118-48 Hour Snow Removal,033-35415-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,30019.67,22514.75,22514.75,2009-11-05T03:33:53.000Z,9f220478ab8643f6e24998523cb5803e64dcd597,2021-07-14T16:38:54.883Z,5ee75c61556129600ddaf164
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1139,NBHA062 - Seattle Public Utility Catch Basins,033-63000-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,15116.57,11337.43,11337.43,2009-11-06T00:11:04.000Z,387dabec963f2236a38728aa15627d80b2b9ae4e,2021-07-14T16:38:54.883Z,5ee75c61556129600ddaf165
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1140,JRRB104-City Wide-48 Hour Snow Removal,033-35170-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,9965.98,7474.49,7474.49,2009-11-18T23:39:58.000Z,e5ae000e976ca20360e3602acb8d809b31dcef60,2021-07-14T16:38:54.884Z,5ee75c61556129600ddaf166
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1141,NBHF063 - Seattle Public Utilities - Permanent Repairs,033-63000-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,19641.64,14731.23,14731.23,2009-11-06T00:11:04.000Z,64784b223c691e5e116b874248df36bb59ad9838,2021-07-14T16:38:54.884Z,5ee75c61556129600ddaf167
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1142,JRRB125-48 Hr. Snow Removal-Thurston County,033-0559B-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,7366.27,5524.7,5524.7,2009-11-06T00:11:04.000Z,8351fc4262775e607e30ac9498e4465f4d20f4a6,2021-07-14T16:38:54.884Z,5ee75c61556129600ddaf168
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1148,JRRB121- Emergency Protective Measures - Bus Operations,033-99033-00,B - Protective Measures,B,Protective Measures,Large,King,33,Washington,WA,53,270151.6,202613.7,202613.7,2010-01-04T22:30:47.000Z,d54c0ae7779e1f7f000a907f0527bb8f30ab86f3,2021-07-14T16:38:54.888Z,5ee75c61556129600ddaf16e
1825,2009-03-02T05:00:00.000Z,Severe Storm(s),1150,NBHE061 - Cedar River Watershed Facilities & Equipment,033-63000-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,39805.27,29853.95,29853.95,2010-11-20T03:33:06.000Z,80799eafab4ad8bd3de1755b207f2b44f1500d1f,2021-07-14T16:38:54.889Z,5ee75c61556129600ddaf16f
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),9,MLGC003-Old Cascade Road,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,31266.54,23449.91,23449.91,2011-05-11T23:40:52.000Z,e5bbf5923dd7e2808528c448cd73bbc9f042e309,2021-07-14T16:39:57.544Z,5ee75d18556129600ddc3d15
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),11,MLGC001-415th Ave-Road Shoulder,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,10037.18,7527.89,7527.89,2011-05-11T23:40:52.000Z,1e33a27177abc33246fbb66f163bae3e40c06b4c,2021-07-14T16:39:57.545Z,5ee75d18556129600ddc3d17
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),12,MLGA006-Old Cascade Road-Debris Removal,033-99033-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,2922.02,2191.52,2191.52,2011-05-11T23:40:52.000Z,4a49296019ddd2ea85a43c19767e3501692612ab,2021-07-14T16:39:57.546Z,5ee75d18556129600ddc3d18
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),23,MEBA001-Debris Removal,033-35940-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,14708.49,11031.37,11031.37,2011-05-11T18:44:31.000Z,6282350f91fa37f41055f5979be69d091b7e82e4,2021-07-14T16:39:57.555Z,5ee75d18556129600ddc3d22
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),28,LMTB001-Cedar River Watershed,033-63000-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,4345.63,3259.22,3259.22,2011-06-10T22:39:51.000Z,06ecd0d2ae11fcb9a316d1879d205a465f22bc5c,2021-07-14T16:39:57.559Z,5ee75d18556129600ddc3d27
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),32,MLGB007-Emergency Protective Measures,033-63000-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,35480.31,26610.23,26610.23,2011-06-10T22:39:51.000Z,4ebfe38c6ac06d1b31c7e94309756afa6e0001b8,2021-07-14T16:39:57.561Z,5ee75d18556129600ddc3d2b
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),33,MLGA002-Debris Removal,033-99033-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,7415.98,5561.99,5561.99,2011-05-27T20:06:54.000Z,22346773ea1e614eec7448bf8201937e1d9db0d1,2021-07-14T16:39:57.562Z,5ee75d18556129600ddc3d2c
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),34,MLGB004-Old Cascade Road,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,1074.7,806.03,806.03,2011-05-11T18:44:31.000Z,270b0190ee5d71b76167b8e61c13524ca9f68409,2021-07-14T16:39:57.563Z,5ee75d18556129600ddc3d2d
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),35,MLGB009-Division Area Two,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,15216.98,11412.74,11412.74,2011-05-11T18:44:31.000Z,4aec4464484282830fb4c302b90534c1773a6c13,2021-07-14T16:39:57.563Z,5ee75d18556129600ddc3d2e
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),36,MLGC008-100 Road Washout,033-63000-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,17146.38,12859.79,12859.79,2011-06-06T17:20:12.000Z,bafda27b66aaf06d10f852e2b294f8517b4ef314,2021-07-14T16:39:57.564Z,5ee75d18556129600ddc3d2f
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),42,MRBB004-Emergency Protective Measures,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,49017.03,36762.77,36762.77,2011-05-17T18:35:15.000Z,21b8d05b4961687eb99726ffda47ab2bc125dbe4,2021-07-14T16:39:57.567Z,5ee75d18556129600ddc3d35
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),44,MLGA005- Debris Removal,033-99033-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,8973.42,6730.07,6730.07,2011-05-17T18:35:15.000Z,163679f97e088c31c033c503680e11778383158c,2021-07-14T16:39:57.568Z,5ee75d18556129600ddc3d37
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),45,MRBB002-Emergency Protective Measures,033-49485-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,1358.69,1019.02,1019.02,2011-05-17T18:35:15.000Z,a040caa06167ddb2524dac43f780683536daeb0c,2021-07-14T16:39:57.568Z,5ee75d18556129600ddc3d38
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),47,MRBD003-Ribary Creek Sediment Pond,033-49485-00,D - Water Control Facilities,D,Water Control Facilities,Small,King,33,Washington,WA,53,30872.13,23154.1,23154.1,2011-05-23T19:44:33.000Z,e6b1c2f21e10fddcba89551f99837876dfef4387,2021-07-14T16:39:57.569Z,5ee75d18556129600ddc3d39
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),61,MRBD008-Meadowbrook Reventment,033-99033-00,D - Water Control Facilities,D,Water Control Facilities,Large,King,33,Washington,WA,53,75559.25,56669.44,56669.44,2012-06-05T18:02:59.000Z,723fb82080af33385f85566277657c496d4af0b7,2021-07-14T16:39:57.577Z,5ee75d18556129600ddc3d46
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),74,MRBD010-Youngs Revetmnet,033-99033-00,D - Water Control Facilities,D,Water Control Facilities,Small,King,33,Washington,WA,53,21558.09,16168.57,16168.57,2012-04-21T03:11:12.000Z,56228383b955befcb6cb2d47409fbcf802ba5b45,2021-07-14T16:39:57.588Z,5ee75d18556129600ddc3d53
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),76,MRBD007-Cedar River Rapids'Setback Levee,033-99033-00,D - Water Control Facilities,D,Water Control Facilities,Small,King,33,Washington,WA,53,51839.1,38879.33,38879.33,2012-09-25T18:16:19.000Z,d774c883bb830351c93582be1c1d2125d11ead23,2021-07-14T16:39:57.589Z,5ee75d18556129600ddc3d55
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),78,MLGB015-Emergency Protective Measures,033-03180-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,9968.38,7476.28,7476.28,2011-06-13T23:49:29.000Z,8f31249b8b6381e4afd6acd7ccc2b80693a0cfe1,2021-07-14T16:39:57.590Z,5ee75d18556129600ddc3d57
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),79,MLGB013-Donated Resources,033-03180-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,978.36,733.77,733.77,2011-10-06T20:42:06.000Z,77167f30e2f1e3d191beec62f016bec7890b4d2d,2021-07-14T16:39:57.591Z,5ee75d18556129600ddc3d58
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),80,MLGF014- Sewerline and Pump,033-03180-00,F - Public Utilities,F,Public Utilities,Large,King,33,Washington,WA,53,71035.65,53276.74,53276.74,2011-06-29T21:17:22.000Z,7732ff8649074cd7abb3785355ef2577ce3bd91f,2021-07-14T16:39:57.591Z,5ee75d18556129600ddc3d59
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),81,MRBG009-Fish Monitoring Equipment,033-63000-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,14882.56,11161.92,11161.92,2011-06-10T22:39:51.000Z,c3d38c216f8b3aa8bf8d0b85646d6fdd013032da,2021-07-14T16:39:57.592Z,5ee75d18556129600ddc3d5a
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),90,MRBA005-Cedar River Rapids,033-99033-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,8600,6450,6450,2012-05-24T22:39:11.000Z,233d7e17c436dfd486c159c7ff679cc55cecb9e9,2021-07-14T16:39:57.595Z,5ee75d18556129600ddc3d61
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),91,MRBB006-Cedar River Rapids,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,48676.73,36507.55,36507.55,2012-09-25T18:16:19.000Z,22fe8e56e63dc480074f16a77b76f5f7701a28b4,2021-07-14T16:39:57.596Z,5ee75d18556129600ddc3d62
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),105,RHGC001-Miller River-Bank Protection-Alt. Project,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Large,King,33,Washington,WA,53,6274284.44,4705713.33,4705713.33,2015-06-17T18:21:16.000Z,dab5cad664b2fbe3fb042ca1179d5e1a988c24bb,2021-07-14T16:39:57.603Z,5ee75d18556129600ddc3d70
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),115,ABCC001 - Money Creek Bridge (999Z) - Alt. Painting,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Large,King,33,Washington,WA,53,0,0,0,2015-01-29T23:01:21.000Z,ed0b65e71af475b039990ddeb5f8a281e09efe3d,2021-07-14T16:39:57.613Z,5ee75d18556129600ddc3d7a
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),116,ABCC2v1 - Old Cascade Hwy West Approach,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Large,King,33,Washington,WA,53,0,0,0,2014-07-17T18:48:07.000Z,294579414c3fa6ed182f405877502262e1c30124,2021-07-14T16:39:57.613Z,5ee75d18556129600ddc3d7b
1963,2011-03-25T04:00:00.000Z,Severe Storm(s),117,ABCC2v2 - Old Cascade Hwy East Approach,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Large,King,33,Washington,WA,53,0,0,0,2014-07-17T18:48:07.000Z,71b76c49bdd0417db0cb0ec8fe0bb58a633a16b0,2021-07-14T16:39:57.614Z,5ee75d18556129600ddc3d7c
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),2,RLR004A - Auburn City-wde Debris Removal,033-03180-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,15343.48,11507.61,11507.61,2012-04-26T18:54:33.000Z,160f48e4b0b906448c56581a7d0e90a6bb2cfb52,2021-07-14T16:41:07.798Z,5ee7a5241d4a8a7ff8636b05
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),3,DWC002B -  EPM Cly Hill City-wide,033-13365-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,7631.38,5723.54,5723.54,2012-04-26T18:54:33.000Z,72e1cb7f344a5f7436559b2ba9816eac797a85ad,2021-07-14T16:41:07.798Z,5ee7a5241d4a8a7ff8636b06
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),4,DWC003A - Debris Removal - Clyde Hill City-wide,033-13365-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,17531.09,13148.32,13148.32,2012-04-26T18:54:33.000Z,2c2af3f126b9291a8daebf099feac44f7b6fe4e1,2021-07-14T16:41:07.798Z,5ee7a5241d4a8a7ff8636b07
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),5,RLR005A - Auburn City Wide Debris Removal,033-03180-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,61501.99,46126.49,46126.49,2012-04-26T18:54:33.000Z,6741859ccd347dd5b174a00175f231a0e6b8ef45,2021-07-14T16:41:07.799Z,5ee7a5241d4a8a7ff8636b08
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),6,KAC002B - Emergency Protective Measures - Renton,033-57745-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,27718.33,20788.75,20788.75,2012-04-26T18:54:33.000Z,abef046781956288cd7ed18d07890b2df73a63c2,2021-07-14T16:41:07.799Z,5ee7a5241d4a8a7ff8636b09
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),7,FMD001B - King County Wide Emergency Protective Measure,033-99033-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,5087.81,3815.86,3815.86,2012-04-26T18:54:33.000Z,141a894b210d51606bf633df750842133857be37,2021-07-14T16:41:07.799Z,5ee7a5241d4a8a7ff8636b0a
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),8,DWC012B - Seattle City-wide Donated Resources,033-63000-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,2787.58,2090.69,2090.69,2012-05-03T04:24:18.000Z,cea8f01c4fa62d95a3dc586684561a6e6ede150c,2021-07-14T16:41:07.800Z,5ee7a5241d4a8a7ff8636b0b
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),9,KAC004B - EMP Renton Municipal Airport Ice Removal,033-57745-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,49264.29,36948.22,36948.22,2012-04-26T18:54:33.000Z,0dd00c1cabf84bc5116ed9375099535cb236b781,2021-07-14T16:41:07.800Z,5ee7a5241d4a8a7ff8636b0c
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),10,DSC003G - Tank 7 Site Fence Repair,033-0017F-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,2382.74,1787.06,1787.06,2012-04-28T01:38:37.000Z,f044f15cf165a248f710cbbf725f8e046a61d9a2,2021-07-14T16:41:07.801Z,5ee7a5241d4a8a7ff8636b0d
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),11,DWC008E - Chain Link Security Fence Repair,033-UI67B-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,1208.61,906.46,906.46,2012-05-03T04:24:18.000Z,4000644e2ddb34f15d897947ff627cc6ab4575ed,2021-07-14T16:41:07.801Z,5ee7a5241d4a8a7ff8636b0e
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),12,DWC001B - EPM - Blocked Access to Facility Roads,033-UI67B-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,23893.81,17920.36,17920.36,2012-04-26T18:54:33.000Z,d9d77949e98da9252b1575c7e6d30d7f7c8a0969,2021-07-14T16:41:07.802Z,5ee7a5241d4a8a7ff8636b0f
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),14,DWC009B - Emergency Protective Measures - Shelter,033-63000-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,15080.1,11310.08,11310.08,2012-04-26T18:54:33.000Z,24ce555c4cbb9dd5d7889a953a0b52200e983ebb,2021-07-14T16:41:07.804Z,5ee7a5241d4a8a7ff8636b11
4056,2012-03-05T05:00:00.000Z,Severe Storm(s),16,KAC005G - Fence and Golf Course Netting,033-57745-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,6275.52,4706.64,4706.64,2012-04-28T01:38:37.000Z,2ba1bac62bfc90452d0f999242a6089a6d5d1c8c,2021-07-14T16:41:07.804Z,5ee7a5241d4a8a7ff8636b13
